	chr9:143602-143751	chr9:143752-143901	chr9:143902-144051	chr9:144052-144121	chr9:144122-144201	chr9:144202-144351	chr9:144352-144441	chr9:144442-144501	chr9:144502-144611	chr9:144612-144651	chr9:144652-144701	chr9:144702-144801	chr9:144802-144951	chr9:144952-145081	chr9:145082-145101	chr9:145102-145181	chr9:145182-145251	chr9:145252-145371	chr9:145372-145401	chr9:145402-145521	chr9:145522-145551	chr9:145552-145701	chr9:145702-145781	chr9:145782-145851	chr9:145852-145901	chr9:145902-145961	chr9:145962-146001	chr9:146002-146151	chr9:146152-146301	chr9:146302-146401	chr9:146402-146451	chr9:146452-146601	chr9:146602-146751	chr9:146752-146851	chr9:146852-146901	chr9:146902-147051	chr9:147052-147151	chr9:147152-147201	chr9:147202-147281	chr9:147282-147351	chr9:147352-147461	chr9:147462-147501	chr9:147502-147601	chr9:147602-147651	chr9:147652-147801	chr9:147802-147951	chr9:147952-148011	chr9:148012-148051	chr9:148052-148101	chr9:148102-148151	chr9:148152-148251	chr9:148252-148281	chr9:148282-148321	chr9:148322-148401	chr9:148402-148501	chr9:148502-148551	chr9:148552-148601	chr9:148602-148658	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.b168494f-d47a-403c-8246-740897ab3321.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.318035	2.4384	0.871684	0	0	0	0	0	0	0	0	0	0	0	0	0.654404
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000785.3.4a218dc1-3884-4fee-bb45-a93d75aa4c5e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21685	1.60716	0.107144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.474403
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.cf454773-02e8-4ae6-8d9d-05793e9b3346.fc.signal	0	0	0	0	0	0	0	0.0949095	0.358883	0	0	0	0	0	0	0.189022	0.390012	0.0229005	0	0	0	0.083776	0.360884	0.0532787	0	0.098197	0.957252	0.60873	0.447696	0.231733	0	0.0104688	0.290661	0	0.408432	0.59689	0.210047	0.0902934	0	0	0.158816	0.127589	0	0.357425	0.483043	0.150489	0	0	0	0	0	0	0	0.225821	0.455599	0.0824418	0	0	0.753108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.9bf3f7d0-484d-45f8-8d1f-2e9e5a1c459e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0239484	0.391656	0.213825	0	0.0332617	0.873111	1.12423	1.232	0.586731	0	0.0239484	0.308668	0.0977885	1.26925	1.08565	1.05172	0.159655	0	0	0	0	0.0558796	0.762348	1.05239	0.983206	1.26393	0.49393	0.0878108	0	0	0.11309	0.523865	0.596205	0.249462	0.0558796	0	0	0.549147
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001011.4.8f80b5ae-2ed4-49bd-9661-ee91c91c6668.fc.signal	0	0	0	0	0	0	0.0436367	0.189887	0.244098	0.13091	0.0209456	0	0.0122183	0.13091	0.209546	0.165313	0.246992	0.280516	0.144016	0.0447276	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136194	0.733463	3.38785	3.75237	1.55335	0.0785794	0	0.102348	0.13091	0.290746	0.82773	1.72186	2.8577	1.94675	1.29336	0.269816	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.58c4ce3b-b697-4bca-9ab1-5a18cc61f42e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258742	0.377508	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598075	0.63625	0.223949	0.351728	0	0	0	0	0	0	0	0	0	0	0	0	0.82824
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003715.2.d19dd174-314a-4acb-be96-200f2ac615ac.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125644	0.21539	0.21539	0.0888484	0	0	0	0	0.173748	0.246963	0.21539	0.202467	0	0	0	0	0	0	0	0	0	0	0.118464	0.21539	0.577116	1.44559	0.971863	0.143555	0	0	0	0	0	0	0	0	0	0	0	0.143166
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.43e107f7-e0f6-47a5-a7b8-13ab80c11387.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45515	0.195271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03364	0.644067	0	0	0	0	0	0	0	0	0	0	0	0	0.599691
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.29b8d050-beec-45b5-afda-a75534d88bfc.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234853	0.270654	0	0	0	0	0	0	0	0	0	0	0	0	0	0.352238	1.32579	0.217625	0	0	0	0	0	0	0	0	0	0	0	0	0.559251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.9f2879ba-e9f8-4912-a9bf-d228f4198556.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101002	1.12224	1.12224	0.370339	0	0	0.23193	0.441414	0	0	0	0.0785568	0.56112	0.56112	0.0336672	0	0	0	0	0	0.14028	1.35224	1.63476	1.96966	0.740658	0	0	0	0	0	0	0	0	0	0	0	0	0.438596
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.95f53ebc-36d6-4d56-97fe-845639d80b60.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332486	0.210112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341355	1.28008	2.52526	0.465485	0	0.0914336	0.162213	0	0.207526	0.729262	1.09648	1.2038	1.55808	0.334565	0	0	0	0	0	0	0	0	0	0	0.857442
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.3c5cc6dc-a3c4-4ffa-bcf6-9a6cbcb9395f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0770468	0.271299	0.231009	0	0	0	0	0	0	0.0227192	0.935258	1.56276	0.821498	0	0	0	0	0	0	0	0	0	0	0	0.506897
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003660.4.ccafd7f0-6a4c-4b4d-bd48-59c73047b9a9.fc.signal	0	0	0	0	0	0.015685	0.15685	0.06274	0.115499	0	0	0	0	0	0	0	0.15685	0.0849604	0.15685	0.0588187	0	0	0	0	0	0	0.333314	0.284426	0.065877	0	0	0	0	0.172537	1.1641	1.69851	2.06147	0.473793	0	0	0	0	0	0.0972498	0.643227	1.14631	1.7623	0.407863	0	0	0	0	0	0	0	0	0	0	0.606343
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003847.4.6b7b5a08-0745-4f51-b02b-128b90e0a540.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00665154	0.17294	0.185911	0.34589	0.208971	0.0230587	0	0.0230587	0.225978	0.272386	0.17294	0.0138352	0	0	0.104918	0.323983	0.0484232	0	0.504997	1.41941	0.650273	0.567256	1.43786	1.26089	0.494619	0.155646	0	0	0.0216175	0.300923	0.812859	1.16232	1.16693	1.20787	0.830166	0.359721	0.17294	0.0017294	0	0	0	0	0	0	0.0212388	0.848561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003846.4.ae11d2f2-b315-4883-b4de-1c58d8435b6e.fc.signal	0	0	0	0	0	0	0	0.11498	0.51102	0.0191633	0	0	0	0	0	0	0	0	0	0.00638775	0.272544	1.49912	1.69294	0.200758	0	0.140531	1.38633	1.26065	1.80922	2.3663	0.112424	0.0749491	1.60988	0.209538	2.01872	1.34578	1.45916	0.664393	0.137337	0	0	0	0.12009	0.60811	1.37653	1.54513	3.66694	1.41186	0.189077	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.688452d3-c54d-4af2-a580-0feba801962e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124634	0.136319	1.00864	1.82124	2.08538	1.28513	0.172811	0.005564	0.19474	0.204477	0.23369	0.965813	2.16133	1.70441	1.5318	0.881101	0.18306	0	0	0	0	0	0	0	0	0	0.748757
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.8ce1f18a-d03e-4c19-95a1-c9c301ff06b5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116176	0.272888	0.322759	0.822184	1.30366	1.54069	0.890133	0.120047	0	0	0	0	0.157399	1.99743	3.15996	1.99555	0.941592	0.18738	0.18738	0.0243594	0	0	0	0	0	0	0	0.537748
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003825.5.3a6727af-55d3-46f1-8dd6-a5257de4af2e.fc.signal	0	0	0	0	0	0	0.105407	0.326945	0.556798	0.430036	0.315158	0.0530607	0	0	0	0	0	0	0	0	0	0.117914	0.32159	0.213624	0.118985	0	0	0.212214	1.30327	0.868146	0.147931	0.179018	0.541236	0.278167	0.56267	0.826346	0.655904	0.418004	0.142702	0	0.102321	0.22109	0.30551	0.282967	0.82527	0.83598	0.125952	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.c1524f24-74eb-4d09-9bfc-c896eff5d9f6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025119	0.396802	0.236725	0	0	0	0	0	0.178624	0.438494	0.213271	0	0.0125595	0.11164	0.11164	0.173042	0.11164	0.133968	0.474164	0.910378	0.500647	0.40757	0.33492	0.29473	0.0468888	0	0	0	0	0	0	0	0.225386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.1e656a87-cd07-462f-be4b-e2fe6e07063d.fc.signal	0	0	0	0	0	0	0	0.11409	0.380767	0.12152	0	0	0	0	0	0	0	0	0	0	0	0.508117	0.616555	0.120491	0	0	0.14632	0.218932	1.59848	1.10757	0.254056	0	1.03677	0.713568	1.23656	1.17572	0.878294	0.196472	0	0	0.0568145	0.0992	0.603398	1.60578	1.88035	1.77618	2.70777	1.37454	0.09128	0	0	0.125653	0.43911	0.947767	0.89023	0.385044	0.164672	0.0121825	0.4625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.311adcba-a6cb-4a75-a81b-eae38fc76e1e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251874	0.71964	0.71964	0.0527736	0	0	0	0	0	0	0	0	0	0	0	0	0	0.369508
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001007.4.0c298cd2-cf14-4428-9865-01a844349556.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257991	0	0.030303	0.711232	1.52114	0.21203	0	0	0	0	0.26752	0.454305	0.818928	0.599029	0.664635	0.189286	0	0	0	0	0	0	0	0	0	0	0.872881
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001901.1.d45a4b8e-b4ad-4615-86f1-8880954ce942.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154983	0.0648056	0	0	0	0	0.0155403	0.175252	0.18951	0.08355	0.103512	0.10594	0.020052	0	0	0	0	0	0	0	0	0.197833	0.822792	1.11867	1.14558	0.685683	0.18187	0.095268	0.023394	0	0	0	0.269257	0.309907	0.041795	0	0	0.0323276
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.aaf97294-2366-43c8-9d83-3dd7259e070e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0452181	0.326467	0.544839	1.55186	1.71514	2.15475	0.932804	0.60155	0.0635906	0	0	0.120817	0.267093	0.978015	1.33561	0.978724	0.519383	0.21196	0.21196	0.0169568	0	0	0	0	0	0	0	0.84619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.69bb961e-8a87-48cd-a441-045b27001aeb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217158	0.24818	0.109613	0	0	0	0.278022	0.927948	0.592295	0.377343	0.401354	0.310277	0.0876903	0	0.223362	0.203508	0.213435	0	0	0	0	0	0.213435	0.257495	0.273019	0.128602	0	0.198613	1.16186	2.1285	2.57044	1.12549	0.24818	0.223362	0	0.0024818	0.24818	0.24818	0.183033	0	0	0	0	0.199908
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.a39e5205-5c09-4c97-9b2d-d4bf8542f324.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134353	0.504642	0.0467838	0	0	0	0	0.257191	0.241836	0.08637	0	0	0	0.161216	0.66197	1.24719	1.49088	0.54116	0.0611788	0	0	0	0.083472	0.67925	1.25485	1.31819	2.32167	1.43187	0.213046	0.2879	0.178498	0	0	0	0	0	0	0	0.988976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.1063dcb8-ca8d-4076-8364-56a3871d88c2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2155	0.660405	0.52137	0.0834192	0	0	0	0	0	0	0	0	0	0	0	0	0.052137	0.89676	0.962805	0	0	0	0	0	0	0	0	0	0	0	0	0.365805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.7d4e5854-5230-4df2-bc46-1fc026016238.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201227	0.826484	1.62418	0.421599	0	0	0	0	0	0	0	0	0	0	0	0	0.277457
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000316.2.b4d4bcf0-a916-4308-9d7a-be69b7080f7f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.326085	0.707172	0.58931	0.318227	0	0	0	0	0	0	0	0	0	0	0	0.129648	1.07253	2.34531	1.04108	0	0	0	0	0	0	0	0	0	0	0	0	0.173228
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.0d69236f-5b3f-4881-9a86-232f49ff0789.fc.signal	0	0	0	0	0	0	0	0.69764	1.66408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0437262	0.835088	0.905923	0.0499728	0	0	0	0.156165	0.497646	1.01841	0.574756	0.148357	0	0	0	0.093699	1.06207	3.09663	2.29903	0.916302	0.671579	0.31233	0.106192	0	0	0	0.230343	0.452879	0.224878	0	0	0.550725
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000147.3.23a32481-9876-4715-ad0f-313308ce5df2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320139	0.420182	0	0	0.164071	0.568745	0	0	0	0	0	0	0	0	0.465204	1.19824	1.16236	0.335147	0.307302	0	0	0	0	0	0	0	0	0	0	0	0	0.38674
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001921.1.da848ea8-5f53-41fe-9d26-01e6bed31a73.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0733255	0.467761	0.479929	0.518898	0.215206	0.11952	0.525284	0.67832	0.340766	0.188917	0.0948192	0.0844608	0	0	0.0494016	0.197293	0.23917	0.138963	0.0512229	0	0.08964	0.301299	0.47822	0.510929	0.639286	0.713401	0.490211	0.35869	0.217584	0.0143424	0	0	0	0	0	0	0	0.0355828
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000341.2.4902afa5-c7f4-4ab6-9245-173867cb1883.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.599488	1.01164	0	0	0	0	0	0	0	0	0	0	0	0.196679	0.781163	2.07945	2.45413	0.775555	0.56194	0.56194	0.56194	0.112388	0	0	0	0	0	0	0	0	0.942623
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.c3324cfc-4c0b-4882-aacb-51bd02695154.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161358	0.63694	0.0445858	0	0	0	0.292992	0.63694	0.63694	0.127388	0	0	0	0.212313	0.615709	0	0	0	0	0	0	0	0	0	0	0	0	0.312057
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.ab8d152a-fa3d-4bf9-9cab-93176cf303af.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185346	0.648711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190925
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.21a553ba-0627-43d2-9045-d7e885ce5199.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.394405	0.417001	0	0	0	0	0	0	0	0	0	0.359483	0.675829	0	0	0	0	0.573735	0.86276	0.365235	0	0	0	0	0	0	0.237259	0.733346	1.07845	0.776484	0.826812	0	0	0	0	0	0	0	0	0	0	0	0.846106
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.cbcfbcdb-4d41-42fe-a44e-156c7af5f576.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13353	1.3029	0.199783	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239007
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.f4551532-527f-469b-8771-a060adbc4ccb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40555	0.24333	0	0	0	0	0.175198	0.712261	0.274963	0	0.0908432	0.330929	0.170331	0	0	0	0	0	0	0	0	0	0	0.231975	0.300107	0.008111	0	0	0	0	0	0	0	0	0	0	0	0.247839
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.4e18a6eb-11aa-493b-81e3-0b3e288cecdd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084882	0.800546	0.183941	0	0	0	0	0	0	0	0	0	0.0311234	0.911238	0.284425	0	0	0	0	0	0	0	0	0	0	0	0	0.101877	1.40946	1.16035	0.384887	2.10842	0.700465	0	0	0	0	0	0	0	0	0	0	0.65838
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003804.1.0a06c7a0-8757-4a5c-aa19-6550a37855f3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184787	0.2364	0.0332616	0	0	0	0	0.0471206	0.207795	0.19257	0.13859	0.0329151	0	0.187627	0.277	0.439163	0.673298	0.839548	0.737943	0.122412	0	0	0	0	0	0	0	0	0	0	0	0.137838
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.674a18bf-8b42-412f-a2ea-cabb31234aa2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0948244	0.21551	0.109192	0.0718367	0	0	0	0	0	0	0	0	0	0	0	0	0.946595
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.fa45989e-2fad-4f13-b899-3405cf3f81a7.fc.signal	0	0	0	0	0	0	0	0.0917913	0.489472	0.081354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079268	0.519598	1.2705	0.228717	0	0	0.0116816	0.403985	0.0025032	0.160205	0.342159	1.10435	0.360612	0	0	0	0	0	0.420709	0.277138	0.417358	1.39404	0.926568	0.0901334	0	0	0	0	0	0	0	0	0	0.676971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.5c8bdd5b-6d3c-4993-a4d6-e582a59f7d7d.fc.signal	0	0	0	0	0	0	0	0.266814	0.332354	0	0	0	0	0	0	0	0	0	0	0	0.087571	0.568665	0.214988	0	0	0	0	0	0	0	0	0	0	0.0215022	0.649868	0.298222	1.09705	0.454486	0.0794355	0	0	0	0	0	0.14974	0.794864	0.911964	0.346479	0	0	0	0	0	0	0	0	0	0	0.849812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.51d4846d-06bc-4866-a76b-054529993101.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41744	0.449003	1.43836	1.98682	0.048248	0.00247467	2.42527	0.40816	0.586192	0.521913	0.742	0.285732	0	0	0	0.05104	0.1856	0.508292	1.23552	0.840995	1.29128	0.379555	0	0	0	0	0.449905	1.49338	1.07043	0.118784	0	0	0.444517
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000059.3.0efb30a1-ec4a-41e3-8cd9-c8f03f347482.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596647	1.27853	0.415522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0511412	2.1735	1.04839	0	0	0	0	0	0	0	0	0	0	0	0	0.34297
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.fc2e2a67-89eb-4b79-90d9-0a29fc9855be.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140868	0.43344	0.068628	0	0	0	0	0	0	0	0.0397397	0.991716	0.716746	0	0	0	0	0.332304	0.0173376	0.658986	1.383	1.6865	0.658944	0.062307	0	0	0	0	0	0.908999	2.22198	4.33912	2.70965	0.147396	0	0	0	0	0	0	0	0	0	0.819835
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.f69d543f-4e4e-4fd7-9774-7bd28fcc565d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384367	0.42358	0.358907	0.23062	0.131453	0.194105	0.328634	0.795649	0.86791	0.418581	0	0.0399741	0.221395	0.634215	0.934021	1.32992	1.59937	0.742602	0.0374758	0	0.0660412	0.152786	0.41397	0.620378	0.952471	0.946321	0.299809	0.0864825	0	0	0	0	0	0	0	0	0	0	0.303637
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001458.1.4d3ac697-5cb9-4af3-b417-68c0dbb6d214.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152143	0.619185	0.620954	0.53073	0.123837	0	0	0	0	0	0	0.47235	0.636876	1.42235	1.00838	0.035382	0	0	0	0	0	0	0	0	0	0	0	0.141026
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.0deee6d5-e373-405d-893f-0c3ca80f3c2d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196954	0.15549	0.251011	0.15549	0.072562	0	0.150307	0.236261	0.321759	0	0	0	0	0.0497568	0.237387	0.279872	0.31099	0.106902	0	0	0.11273	0.307838	0.77106	1.07375	0.858137	0.48711	0.15549	0.133721	0	0	0	0	0	0	0	0	0	0.0349752
